"GeneSymbol","logFC","adj.P.Val","P.Value","Degree","Betweenness","Closeness","Centrality_Rank","Louvain_Module","Module_Size","Rank","Score","MCC_Hub","Is_MCC_Hub","Top_Centrality","Major_Module","Strong_DEG","Priority_Score","Direction","Validation_logFC","Direction_consistency","Validated_in_GSE19435"
"DHRS12",-1.00694342030665,3.36978169839016e-05,3.94547919631124e-07,0,0,NA,600,102,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-42.31967,"Consistent","Yes"
"ZNF329",1.211312770133,3.46112770287557e-05,4.08174319938535e-07,0,0,NA,695,197,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NAIP",-1.31133714722044,3.66258063071811e-05,4.42788325493858e-07,5,255,0.237107782053426,184,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"PYHIN1",1.05930612382266,4.10747061370087e-05,5.20923736022278e-07,0,0,NA,978,480,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LINC00999",-1.00091198086946,5.40415667827809e-05,7.2791085827372e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-92.1448257142857,"Consistent","Yes"
"MDC1",1.02981186665887,6.14038857354082e-05,8.80151397236378e-07,9,1386,0.237407304887999,112,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TMEM19",1.46223812327217,6.48883611096502e-05,9.44451837186299e-07,0,0,NA,655,157,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CCNB1IP1",1.08182758444828,6.6584860892181e-05,9.74151275147617e-07,0,0,NA,596,98,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",70.1221671428572,"Consistent","Yes"
"FAM157A",-1.35223271567365,7.28807260824866e-05,1.10638099132229e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"C19orf48P",1.18052825642611,7.43419820127109e-05,1.13800793959878e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",22.4107385714286,"Consistent","Yes"
"SIPA1L2",-1.16761483443842,8.15152985951625e-05,1.29096236262585e-06,0,0,NA,922,424,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"FASN",1.0651391979101,9.15740267949167e-05,1.51230634329222e-06,7,6130,0.252381784206962,131,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"AP3M2",1.3499662613399,9.23702846169595e-05,1.53132334388599e-06,1,0,1.38888888888889,536,43,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",53.9389485714286,"Consistent","Yes"
"TARP",1.11493923955911,9.40378419309475e-05,1.57489642326818e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ADGRG5",1.0537286439335,0.000115194034141945,2.08042410965423e-06,0,0,NA,889,391,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",97.11376,"Consistent","Yes"
"NFAT5",-1.08014063738177,0.000125437812521831,2.31958264090513e-06,0,0,NA,1007,509,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RHOT1",-1.16592410903941,0.000132627861679653,2.49025839587046e-06,3,7,0.831117021276596,271,27,6,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"OCIAD2",1.32646511419951,0.000132661929887851,2.49627299838401e-06,0,0,NA,952,454,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",149.645267142857,"Consistent","Yes"
"RNA18SN5",-1.15345401852586,0.000134300093465326,2.53922177096687e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ACSL1",-1.00877137827709,0.000194616646768864,4.1205277628859e-06,2,0,0.207384049449776,366,16,16,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RNF13",-1.14352076746798,0.000197893834950795,4.21086371505047e-06,0,0,NA,608,110,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-163.4789,"Consistent","Yes"
"CMKLR1",1.03826989364163,0.000204380605149243,4.39649160152507e-06,0,0,NA,613,115,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CARNS1",1.48059503463916,0.000205802212952319,4.44885899990087e-06,0,0,NA,748,250,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"BMX",-1.45101701360837,0.000215111871384903,4.73208770445077e-06,1,0,1.29366106080207,433,20,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-20.8242164285714,"Consistent","Yes"
"ALG9",1.02349317464286,0.000236920528859119,5.34226171867972e-06,0,0,NA,934,436,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RALGAPA1",1.1120688623202,0.000240725741148403,5.47393546597331e-06,0,0,NA,620,122,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",62.8683657142857,"Consistent","Yes"
"HSD17B10",1.00137051865764,0.000272702625226286,6.42949350796975e-06,1,0,0.785237534354142,382,2,3,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"KIFC3",-1.06106010795197,0.000279872297284872,6.67050080803821e-06,0,0,NA,561,63,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"KLHDC8B",-1.04150860391872,0.000286334395209066,6.87478995081792e-06,0,0,NA,547,49,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"KIF1B",-1.10549428905665,0.000288159376295673,6.94462458586869e-06,0,0,NA,567,69,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-245.5058,"Consistent","Yes"
"CTRL",-1.44814380126232,0.000292056464760234,7.08019419767669e-06,1,0,0.153175720644943,541,16,16,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DUS3L",1.35230618005542,0.000313442530642791,7.78446546640964e-06,0,0,NA,944,446,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"KIAA1671",1.24286000648768,0.000423472005555981,1.15302449481271e-05,0,0,NA,773,275,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"COBLL1",1.04294862621429,0.000433947761475387,1.18706042181237e-05,0,0,NA,885,387,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CBY1",1.37106876192365,0.00043655365251355,1.19604019950718e-05,1,0,0.552028705492686,406,15,7,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PPM1K",1.28056013174138,0.000486727311685238,1.38296468904234e-05,1,0,0.747104968248039,477,32,3,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",94.6185714285715,"Consistent","Yes"
"TMEM204",1.01805985272044,0.000486727311685238,1.38245072726718e-05,0,0,NA,749,251,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NELL2",1.02878139699754,0.000496582968812519,1.41671644327044e-05,0,0,NA,1008,510,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"AGAP3",1.08307494025739,0.000502498143660998,1.44586177983802e-05,0,0,NA,733,235,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FCRL6",1.09284749170443,0.000502553795768999,1.44708594407452e-05,0,0,NA,566,68,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CETP",-1.33828232695074,0.000510435640707886,1.47734649032983e-05,2,1,1.15807759119861,336,5,3,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CLEC4D",-1.30483494895566,0.000545301364201778,1.60019413263252e-05,0,0,NA,930,432,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"NLRC4",-1.12942887737192,0.000619531501938497,1.89672577714439e-05,7,2264.5,0.279489157285269,133,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ST7",-1.12768269642734,0.000629100257909506,1.94200456486642e-05,0,0,NA,929,431,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CASP7",-1.09758898727956,0.000630361122418318,1.94856606620809e-05,2,462.5,0.261300833138879,298,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"LIN7A",-1.44838823632389,0.000631361120521605,1.95299400199459e-05,0,0,NA,904,406,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-38.2996585714286,"Consistent","Yes"
"PBXIP1",1.02375953644581,0.000633056819738126,1.96315974707718e-05,0,0,NA,750,252,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DENND11",1.30488729401478,0.000708994236197079,2.25017967025772e-05,0,0,NA,635,137,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",35.3107385714286,"Consistent","Yes"
"LGMN",1.35007562675493,0.000709861329166776,2.25443457422067e-05,0,0,NA,831,333,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZBTB42",1.06048879136823,0.000734923904931115,2.34959051564859e-05,0,0,NA,841,343,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MEGF9",-1.23887335936699,0.000752524840110089,2.43294749390889e-05,0,0,NA,707,209,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"MTFP1",1.01921764728448,0.000808973861089399,2.67025946822717e-05,0,0,NA,821,323,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",47.3126971428571,"Consistent","Yes"
"CEP78",1.32815637269951,0.00082334502454742,2.73471993394308e-05,0,0,NA,572,74,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"XK",-1.37896820283374,0.000848104167558869,2.85329025904817e-05,0,0,NA,703,205,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DNPH1",1.04164830836207,0.000899720628085962,3.06313812953828e-05,0,0,NA,755,257,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",33.5094071428571,"Consistent","Yes"
"BEND5",1.38759538415517,0.000904895793482959,3.0845889934737e-05,0,0,NA,682,184,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RAB33B",-1.0009054508867,0.000983614896556626,3.42164949935961e-05,0,0,NA,849,351,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-87.5613714285714,"Consistent","Yes"
"PLAGL1",-1.00415361524877,0.00108402819363967,3.90572846026015e-05,0,0,NA,558,60,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"FHIP2A",-1.32667704238301,0.00112017531593403,4.06745710831205e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"LZTFL1",1.45631473247044,0.00116101156692446,4.25506769356194e-05,0,0,NA,969,471,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",13.3877382857143,"Consistent","Yes"
"MSRB3",-1.01247256812562,0.00119776661535776,4.42527734707987e-05,0,0,NA,983,485,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SAMD3",1.21858945847291,0.00119779529628107,4.42791934811192e-05,0,0,NA,736,238,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DHX30",1.03047055589901,0.0012382289743585,4.63244605807938e-05,0,0,NA,951,453,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",45.7569128571429,"Consistent","Yes"
"RBM15B",1.47330401541626,0.0012803188596685,4.82786282117591e-05,2,0,0.216350730041999,353,19,5,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SAMD4A",-1.30803297774138,0.00128834069358604,4.86902275634875e-05,0,0,NA,716,218,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"VNN1",-1.42908469927586,0.0013809028299467,5.37672355925555e-05,0,0,NA,893,395,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CCNQ",1.06692565774015,0.00140283098161277,5.50071558499049e-05,0,0,NA,836,338,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ANXA6",1.38424984727586,0.00147672770885871,5.84988152542747e-05,0,0,NA,759,261,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LRRN3",1.17638411533498,0.00148204553512134,5.88349892729885e-05,0,0,NA,556,58,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SLC2A14",-1.10840324618103,0.00149150625168567,5.94221636137239e-05,1,0,1.15207373271889,381,1,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"NABP2",1.38395665375739,0.00163234739830083,6.58385762266962e-05,0,0,NA,897,399,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FBXO17",-1.38460398319951,0.00164867704600365,6.67885933338223e-05,0,0,NA,916,418,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"PAOX",1.25008361995074,0.00167387923716586,6.80807523574691e-05,1,0,0.834376303712975,437,21,3,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ADORA3",1.14297780256158,0.00179766177039972,7.49931805757167e-05,0,0,NA,653,155,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CFAP97",1.41882981102463,0.00182291532143584,7.64195620766651e-05,0,0,NA,735,237,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CDAN1",1.32236417716749,0.00183945254284072,7.72296667962387e-05,0,0,NA,704,206,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",29.3829585714286,"Consistent","Yes"
"ABR",-1.36419433549015,0.00186764771784852,7.90461304647202e-05,0,0,NA,953,455,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TARBP2",1.42027191282143,0.00195582272071546,8.38546930924353e-05,2,1,1.22249388753056,335,2,3,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GTF2IP20",-1.40288941749631,0.0020197024862732,8.71921697510332e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"EPHA4",1.20647241091872,0.00203544140862573,8.80871088740655e-05,1,0,1.30378096479791,440,23,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",15.8857702857143,"Consistent","Yes"
"ELOVL6",1.21051343832512,0.00206279201343668,8.93144262767674e-05,2,0,0.206031968244086,361,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",24.0782514285714,"Consistent","Yes"
"PFAS",1.4690504974803,0.00219768837202548,9.65045348093593e-05,0,0,NA,594,96,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SEMA4C",1.2463177525197,0.00229704981570134,0.000102278075044355,0,0,NA,794,296,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CD151",-1.43890831969212,0.00244919078899119,0.000110970936216492,0,0,NA,727,229,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"BIN3",-1.15745172737931,0.00250660439572583,0.000114686796789471,0,0,NA,740,242,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TRAPPC2B",1.21703171032882,0.0025232536712888,0.000115875954627796,0,0,NA,834,336,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CCDC86",1.14473457547414,0.00259807390465371,0.000119862019399132,0,0,NA,784,286,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TOGARAM1",1.42364218362438,0.00264269245757075,0.000122871686748647,0,0,NA,799,301,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",13.8714406714286,"Consistent","Yes"
"TEDC1",1.42933139466626,0.00265703189727798,0.000123875933979931,0,0,NA,802,304,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CYCS",1.49330059040394,0.00274505648126817,0.00012903268573075,10,8862.5,0.342751772879804,96,17,23,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RPL34-DT",-1.4099761510936,0.00276022231924579,0.00013003101057191,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DOLPP1",1.48225146120197,0.00278824621283948,0.000131646356304801,1,0,1.29198966408269,501,36,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GPR19",1.4825823335468,0.00285929750697091,0.000136030181409744,0,0,NA,741,243,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ASMTL",1.44014407991256,0.00289646048338347,0.000138411452456998,1,0,1.41442715700141,492,35,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",21.7411385714286,"Consistent","Yes"
"NAA35",1.40483931899877,0.00313484993903474,0.000152989119634881,0,0,NA,881,383,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RTN4",-1.44962988384483,0.00313603848331016,0.000153179919565466,0,0,NA,754,256,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-91.6955571428572,"Consistent","Yes"
"FBLN2",1.34759324418966,0.00317372240097264,0.00015569254944959,1,0,1.05485232067511,486,34,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZNF337",1.1058966445665,0.00335545948736574,0.000166952420980066,0,0,NA,792,294,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",71.9983814285714,"Consistent","Yes"
"BMP2K",-1.43856132519335,0.00340438816333953,0.000169963525844352,0,0,NA,599,101,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ZNF827",1.02514604748645,0.00345647064739414,0.000173295557854573,0,0,NA,808,310,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",79.2673371428572,"Consistent","Yes"
"SLC2A3",-1.091430891367,0.00362374273398464,0.000184507388969995,1,0,1.15207373271889,380,1,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-2370.65385714286,"Consistent","Yes"
"WDR90",1.45062673574261,0.00364325673931179,0.000185822986703692,1,0,0.563063063063063,451,27,6,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NR1I2",-1.14544972725493,0.00364354609598277,0.000185914888342794,1,0,1.41442715700141,491,35,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ENPP4",1.34402573178448,0.00370489764630536,0.000191006452727098,0,0,NA,673,175,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"AFF1",-1.4941130687303,0.0037148195735593,0.000191785558296392,3,1819,0.197816417726079,239,28,6,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SIDT1",1.22218395100985,0.00378824638838039,0.000196667022597631,0,0,NA,812,314,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",24.2797414285714,"Consistent","Yes"
"MEGF6",1.31357490745813,0.00383433198241014,0.000199306842167614,0,0,NA,747,249,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LRRC37A4P",-1.48542708568965,0.00386077555193846,0.000201331544630104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"C1orf21",1.18079045699507,0.00386077555193846,0.00020127126133592,0,0,NA,863,365,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CAMK2N1",1.09434019503695,0.00386491167362796,0.000201792724845261,0,0,NA,575,77,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",20.0941802857143,"Consistent","Yes"
"FBXL16",1.20144301577217,0.00390777559946168,0.000204858088633887,0,0,NA,982,484,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZMYND15",-1.3280007554803,0.00398589620736385,0.000210978817268524,0,0,NA,590,92,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"KCNIP4-IT1",-1.23120706495443,0.00401839066918355,0.000213142259078164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"IFFO2",1.1915664631835,0.00404528935426307,0.00021523601336544,0,0,NA,614,116,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ARHGAP6",-1.35411190041872,0.00405907685196873,0.000216141480864291,0,0,NA,725,227,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"FAM114A2",1.4360397369335,0.00408410751929822,0.000217820220641363,0,0,NA,605,107,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LINC01000",-1.337045441383,0.00412691082817164,0.000220714716011975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-15.0341505714286,"Consistent","Yes"
"CELSR3",1.30164989350369,0.00413359188574544,0.000221334245690313,0,0,NA,803,305,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SYTL2",1.13766754999384,0.00413562848581041,0.000221793884409768,0,0,NA,809,311,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",126.03671,"Consistent","Yes"
"THUMPD2",1.13944860598399,0.00417985987959661,0.00022496249950106,0,0,NA,592,94,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PHLPP2",1.18513659953202,0.00419508648085421,0.000226314927763895,0,0,NA,639,141,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RANBP3",1.04109937596059,0.00423770445822849,0.00022952536405644,0,0,NA,829,331,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CKS1B",1.39262785026724,0.00424410297795751,0.000230127410525909,0,0,NA,573,75,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TTC16",1.32282108875246,0.00426676396678931,0.000232209244965225,0,0,NA,796,298,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",28.4697142857143,"Consistent","Yes"
"PRSS23",1.3228189326798,0.00439610610120997,0.000240975602803934,1,0,1.38888888888889,438,22,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PKD1",1.45565061012562,0.00442717296808563,0.000243053492541891,2,0,0.610811361091316,343,15,7,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",19.8196348571429,"Consistent","Yes"
"TGM2",-1.33731641888424,0.0044440201027613,0.000244354771376238,1,0,1.17370892018779,508,39,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"GPHN",1.30789226878079,0.00447195209225844,0.000246269344116453,1,0,1.00200400801603,531,42,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SYCE3",-1.39210365868227,0.00461974141243063,0.000256536938659893,0,0,NA,789,291,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"OPRL1",-1.19382282877094,0.0046747366402823,0.000260405921970374,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DSC2",-1.44702260274754,0.00470649759036263,0.00026257375771433,0,0,NA,745,247,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ACAD11",1.06339887516749,0.00485092809155063,0.000273275467932683,0,0,NA,981,483,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",48.2069828571429,"Consistent","Yes"
"ZNF540",1.4587169693202,0.00488967950887395,0.000276356465200052,0,0,NA,706,208,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",13.7931819,"Consistent","Yes"
"TDRD9",-1.27146722416256,0.00490288089017353,0.000277993585227599,0,0,NA,562,64,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ZNF776",1.3790623220197,0.00500931355602091,0.000286573759360769,0,0,NA,878,380,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SLAMF8",-1.39632685278818,0.00531762275758029,0.000310066123401497,0,0,NA,767,269,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ANKRD13D",-1.16254905845197,0.00535004571886564,0.000312636323263729,0,0,NA,723,225,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"HES1",1.44218710852832,0.0055228664412229,0.000324664761888042,3,42,0.181881504596876,268,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ST6GAL1",1.46142874724138,0.005566882584403,0.000328494483648205,0,0,NA,935,437,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",139.790071428571,"Consistent","Yes"
"MIRLET7D",1.23942432586207,0.00600862634848745,0.000364479144807786,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"STAP1",1.43020502266502,0.00607665731606573,0.000369506464223514,1,0,1.29366106080207,432,20,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MPIG6B",-1.49319473261084,0.00609755626729909,0.000371293680522372,0,0,NA,910,412,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DCLRE1A",1.29001256456527,0.00614024120163024,0.000374282873949175,3,176,0.195768326565505,265,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"USE1",1.32164413628695,0.00616639347218759,0.000376268679190461,1,0,1.00300902708124,405,13,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"AEBP1",1.27371507274138,0.00617425208036427,0.000376878930102902,0,0,NA,894,396,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"APOBEC3A",-1.14939622230296,0.0062057153894846,0.000379456417285925,0,0,NA,874,376,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"LANCL2",1.31761182337438,0.00621561929184629,0.000380988762608208,0,0,NA,999,501,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"C17orf67",1.49345012393596,0.00631890678796142,0.000389588544950216,0,0,NA,587,89,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FLYWCH2",1.4031132602266,0.00632689791905273,0.000390349146452958,0,0,NA,949,451,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
