"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID"
"ILMN_1767894",-309.803028571429,648.5177,-7.02553632257714,9.03719644733315e-06,0.00310626274244552,2.04559241368126,"POLB","5423"
"ILMN_1671839",276.205085714285,453.087528571429,7.00860929807843,9.2679727612952e-06,0.00310626274244552,2.03196887159058,"TAF1C","9013"
"ILMN_1772929",-267.984214285714,573.609792857143,-7.00161858267638,9.36509469806996e-06,0.00310626274244552,2.02632943671687,"ATP5PF","522"
"ILMN_2053538",195.564028571428,420.259928571429,7.03136510892773,8.95914406830199e-06,0.00310626274244552,2.0502733337927,"RHBDL2","54933"
"ILMN_1809750",85.4134142857142,176.808878571429,6.99769662244628,9.42005380574835e-06,0.00310626274244552,2.02316223721991,"TDRD1","56165"
"ILMN_1788701",51.8455457142857,102.38947,7.00280384899909,9.34855223788592e-06,0.00310626274244552,2.02728613213864,"PSIP1","11168"
"ILMN_2347888",40.7608242857143,96.131545,7.0065866303258,9.2959635392203e-06,0.00310626274244552,2.03033796222395,"LARP4","113251"
"ILMN_1722953",28.3436728571428,33.7708221428571,7.0075760946865,9.28225962584147e-06,0.00310626274244552,2.0311358628889,"USP47","55031"
"ILMN_1683817",91.8481857142857,228.322378571429,6.99285306424467,9.48839910452559e-06,0.0031078009496521,2.01924748002988,"UBE2Q2","92912"
"ILMN_1683120",40.6574128571429,59.155785,6.97057988519343,9.80951287513629e-06,0.00319155771230184,2.00119814711582,"UNG","7374"
"ILMN_1678454",-1408.999,1919.49964285714,-6.93495644409709,1.03472408208056e-05,0.00319647824430992,1.97216832862019,"CASP4","837"
"ILMN_1677200",742.1861,1543.76623571429,6.9370629033033,1.03145918953046e-05,0.00319647824430992,1.97389045914915,"CYFIP2","26999"
"ILMN_1719694",66.74393,130.486706428571,6.95127589890509,1.00971288870003e-05,0.00319647824430992,1.98549197127264,"ARID1B","57492"
"ILMN_1709227",65.9512857142857,145.807814285714,6.93697425323753,1.03159637209465e-05,0.00319647824430992,1.97381799762076,"CENATAC","338657"
"ILMN_1763605",55.9514842857143,72.9070607142857,6.93486780024516,1.03486171465067e-05,0.00319647824430992,1.97209584270257,"DIDO1","11083"
"ILMN_1747556",45.2733857142857,86.7935942857143,6.94549499422569,1.01849870916661e-05,0.00319647824430992,1.98077708597759,"CDK9","1025"
